pattern	constr_id	sent_id	correct_number	form	class	type	prefix	n_attr	punct	freq	len_context	len_prefix	sent	hidden200_batch20_dropout0.0_lr10.0	hidden200_batch20_dropout0.0_lr20.0	hidden200_batch20_dropout0.1_lr1.0	hidden200_batch64_dropout0.0_lr5.0	hidden200_batch64_dropout0.0_lr10.0	hidden200_batch64_dropout0.0_lr1.0	hidden200_batch64_dropout0.0_lr20.0	hidden200_batch20_dropout0.2_lr20.0	hidden200_batch20_dropout0.2_lr10.0	hidden200_batch20_dropout0.0_lr1.0	hidden200_batch20_dropout0.0_lr5.0	hidden200_batch20_dropout0.1_lr5.0	hidden200_batch20_dropout0.1_lr10.0	hidden200_batch20_dropout0.1_lr20.0	hidden200_batch20_dropout0.2_lr1.0	hidden200_batch64_dropout0.1_lr20.0	hidden200_batch64_dropout0.2_lr5.0	hidden200_batch64_dropout0.2_lr1.0	hidden200_batch64_dropout0.1_lr10.0	hidden200_batch64_dropout0.1_lr5.0	hidden200_batch64_dropout0.1_lr1.0	hidden200_batch20_dropout0.2_lr5.0	hidden200_batch64_dropout0.2_lr10.0	hidden200_batch128_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr10.0	hidden650_batch64_dropout0.0_lr1.0	hidden650_batch64_dropout0.0_lr5.0	hidden650_batch64_dropout0.1_lr1.0	hidden650_batch64_dropout0.0_lr10.0	hidden650_batch64_dropout0.0_lr20.0	hidden650_batch64_dropout0.2_lr5.0	hidden650_batch64_dropout0.1_lr20.0	hidden650_batch64_dropout0.1_lr10.0	hidden650_batch64_dropout0.2_lr1.0	hidden650_batch64_dropout0.2_lr10.0	hidden650_batch64_dropout0.2_lr20.0	hidden650_batch64_dropout0.1_lr5.0	hidden200_batch128_dropout0.0_lr1.0	hidden200_batch128_dropout0.1_lr20.0	hidden200_batch128_dropout0.0_lr5.0	hidden200_batch128_dropout0.1_lr1.0	hidden200_batch64_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr5.0	hidden200_batch128_dropout0.0_lr10.0	hidden200_batch128_dropout0.0_lr20.0	hidden200_batch128_dropout0.2_lr1.0	hidden200_batch128_dropout0.1_lr5.0	hidden200_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr5.0	hidden650_batch128_dropout0.0_lr20.0	hidden650_batch128_dropout0.2_lr1.0	hidden650_batch128_dropout0.1_lr20.0	hidden650_batch128_dropout0.1_lr1.0	hidden650_batch128_dropout0.2_lr5.0	hidden650_batch128_dropout0.4_lr10.0	hidden650_batch128_dropout0.2_lr20.0	hidden650_batch128_dropout0.4_lr20.0	hidden650_batch128_dropout0.4_lr1.0	hidden650_batch128_dropout0.2_lr10.0	hidden650_batch128_dropout0.4_lr5.0	hidden650_batch64_dropout0.4_lr5.0	hidden650_batch128_dropout0.0_lr5.0	hidden650_batch128_dropout0.0_lr10.0	hidden650_batch128_dropout0.0_lr1.0	hidden650_batch64_dropout0.4_lr20.0	hidden650_batch64_dropout0.4_lr1.0	hidden650_batch64_dropout0.4_lr10.0
L__NOUN_VERB_VERB	4	8	sing	expects	correct	generated	My buildup with acting the scholarship forth	0	False	206	6	7	My buildup with acting the scholarship forth adds , could it be arrested that thus everyone drove the hoax would or could exist at any weekend , since we particularly built California and Saudis and if they headed they might have completed a familiar destruction ?? <eos>	-14.2908	-15.1255	-13.517	-14.1299	-16.1396	-14.2336	-12.1581	-14.2726	-13.4563	-14.5076	-13.3238	-13.8774	-13.3628	-13.6877	-14.1113	-14.6942	-14.6762	-13.4321	-12.6065	-13.4126	-13.2548	-13.5525	-14.3927	-12.9267	-14.5902	-14.6337	-11.3213	-14.2444	-13.1829	-12.6391	-14.3103	-14.3255	-14.125	-13.1767	-14.3101	-13.9814	-14.3259	-14.2536	-12.8504	-12.2894	-13.6236	-12.4259	-13.2122	-13.4473	-14.2959	-12.818	-14.2255	-13.1974	-13.5034	-13.9001	-14.3861	-13.9595	-14.5189	-14.062	-11.6682	-13.3684	-13.8016	-12.8848	-14.1638	-13.7611	-13.5556	-13.3706	-16.2954	-12.6706	-14.9202	-13.5415	-13.7546	-13.3238
L__NOUN_VERB_VERB	4	8	sing	expect	wrong	generated	My buildup with acting the scholarship forth	0	False	891	6	7	My buildup with acting the scholarship forth adds , could it be arrested that thus everyone drove the hoax would or could exist at any weekend , since we particularly built California and Saudis and if they headed they might have completed a familiar destruction ?? <eos>	-13.9765	-12.3596	-14.2278	-13.7798	-12.237	-13.9848	-14.7694	-16.4179	-16.2993	-15.0041	-13.3443	-13.6956	-16.1137	-15.0083	-15.2025	-16.0669	-14.8705	-14.189	-13.9412	-13.7733	-12.1594	-14.2606	-15.0507	-14.7367	-14.3739	-13.9979	-11.2257	-12.9919	-12.3153	-14.1856	-14.504	-14.8478	-15.1086	-13.7866	-13.1668	-11.9479	-14.1326	-15.6097	-12.9435	-13.491	-14.5218	-13.6605	-14.4941	-12.6898	-16.6012	-14.0285	-14.4632	-13.3328	-14.7179	-14.4777	-14.7291	-14.2525	-14.8293	-14.0503	-12.7346	-14.8725	-14.3247	-13.3086	-15.3068	-14.8125	-13.4465	-13.5255	-17.2226	-12.9036	-13.8869	-13.9619	-14.1508	-13.7847
L__NOUN_VERB_VERB	14	0	sing	reports	correct	original	A <unk> brief issued in February 2005	0	False	4617	5	7	"A MILNET brief issued in February 2005 reports , "" Due to its position astride the Persian Gulf , Iran has constantly been a threat to the Gulf . <eos>"	-8.21886	-10.7322	-11.6136	-10.9714	-11.4479	-9.81764	-10.5477	-10.878	-9.69999	-8.94305	-11.0506	-10.0529	-9.20135	-9.65059	-8.98225	-10.0997	-10.0419	-9.1406	-9.95709	-10.3269	-9.03094	-11.0629	-8.84536	-10.4392	-10.3706	-7.50854	-11.0598	-8.25938	-9.74932	-9.32261	-9.06648	-9.71679	-8.04241	-8.69591	-10.3419	-10.2921	-8.56342	-8.91059	-11.549	-8.28973	-9.09949	-10.7909	-9.05117	-9.46975	-10.5749	-8.587	-11.1771	-9.21057	-10.665	-10.691	-9.62397	-8.76667	-8.9244	-9.9885	-11.008	-9.4588	-11.6816	-9.34591	-9.30922	-10.5796	-9.72756	-9.98185	-11.4727	-9.04722	-8.16274	-9.16274	-9.71929	-9.5121
L__NOUN_VERB_VERB	14	0	sing	report	wrong	original	A <unk> brief issued in February 2005	0	False	7585	5	7	"A MILNET brief issued in February 2005 reports , "" Due to its position astride the Persian Gulf , Iran has constantly been a threat to the Gulf . <eos>"	-10.0328	-10.792	-10.2502	-12.4821	-11.8367	-9.74639	-10.8179	-10.5756	-10.1232	-9.05016	-11.8905	-10.5828	-9.00364	-9.87335	-10.5617	-10.6671	-8.67313	-9.89485	-10.72	-9.50043	-10.4061	-10.8326	-9.07436	-9.71546	-10.6021	-8.321	-11.0243	-9.67547	-10.1454	-10.9993	-8.76742	-11.1482	-10.8325	-8.30904	-10.1044	-9.61677	-10.8386	-7.67982	-11.4432	-9.36568	-8.84556	-10.39	-8.67346	-11.3489	-10.2008	-9.27954	-10.5738	-9.53646	-10.7246	-10.4748	-10.2127	-8.41281	-9.86185	-9.46445	-10.3846	-9.23621	-10.7142	-9.7801	-8.88533	-9.67874	-8.31036	-10.8222	-11.2944	-10.5989	-8.34947	-8.65235	-10.4001	-9.11548
R__VERB_NOUN_CCONJ_VERB	12	3	sing	writes	correct	generated	Beware for a theme of snakes in their stylist that cares from the neighbor and	0	False	2211	5	15	Beware for a theme of snakes in their stylist that cares from the neighbor and says strongly to the membership fo the torch . <eos>	-10.3967	-10.2165	-10.8735	-12.926	-13.9213	-10.26	-10.1322	-10.291	-9.87584	-11.2058	-9.8269	-11.7322	-9.42352	-8.86799	-10.619	-10.6607	-9.48733	-10.5102	-9.23999	-10.9674	-8.92761	-8.9654	-10.2999	-9.30731	-11.477	-9.09572	-11.291	-9.12525	-13.3252	-9.74502	-9.22257	-10.6306	-10.1625	-9.38389	-8.56572	-9.02722	-9.27812	-9.42189	-10.0221	-10.743	-9.27474	-9.30699	-10.5905	-13.9374	-12.5854	-10.0797	-10.7453	-10.1129	-9.03523	-12.3405	-10.3915	-8.73562	-9.14159	-10.0931	-10.6044	-8.95997	-10.9301	-9.48284	-9.49306	-9.30547	-10.5834	-9.41029	-10.5499	-9.88643	-9.37978	-9.0315	-9.7948	-10.6141
R__VERB_NOUN_CCONJ_VERB	12	3	sing	write	wrong	generated	Beware for a theme of snakes in their stylist that cares from the neighbor and	0	False	4732	5	15	Beware for a theme of snakes in their stylist that cares from the neighbor and says strongly to the membership fo the torch . <eos>	-10.0345	-9.80012	-10.2049	-12.9342	-14.0907	-10.4132	-10.4311	-9.18138	-8.86863	-10.4143	-8.90268	-10.6417	-11.1715	-10.6447	-10.6816	-11.4585	-10.3601	-11.3798	-10.6034	-11.9163	-9.59977	-10.4434	-8.82093	-10.4807	-9.64133	-9.32181	-12.1272	-11.5704	-11.4652	-10.1937	-11.2431	-11.868	-10.9015	-10.0751	-10.7974	-12.1454	-13.1239	-8.64875	-9.98779	-9.69569	-10.4079	-10.4103	-9.49814	-10.4232	-12.5706	-10.6908	-10.2008	-9.41195	-11.8429	-12.2629	-11.9558	-9.27338	-10.0258	-11.3018	-10.3375	-10.1146	-12.4974	-10.6262	-10.6387	-9.07784	-9.29639	-8.56412	-8.94492	-12.9882	-11.8588	-9.58335	-11.0868	-10.9588
L__NOUN_VERB_VERB	3	7	sing	throws	correct	generated	I remain the kid you tested to me	0	False	600	5	8	I remain the kid you tested to me seems to the Colin Coalition at Okinawa ( guaranteed in Loretta ) . <eos>	-16.1361	-13.9002	-14.5709	-13.3485	-15.0077	-13.6072	-16.3446	-15.6064	-14.3058	-13.4028	-14.3838	-13.6243	-15.9072	-13.8006	-14.3692	-15.0967	-13.2246	-14.476	-14.4278	-14.109	-15.1998	-14.9433	-14.6695	-15.1616	-13.7491	-15.8025	-15.2551	-16.4759	-14.8854	-16.24	-15.337	-15.4219	-14.7509	-14.8487	-14.4398	-14.8831	-15.7209	-14.5263	-14.4705	-14.6958	-13.7693	-14.4357	-13.7589	-16.4443	-16.5366	-13.0254	-14.7162	-15.94	-15.8378	-16.2944	-17.2191	-15.0027	-15.4694	-17.1759	-15.0337	-15.0088	-16.2997	-14.5183	-14.3735	-16.1422	-15.4381	-16.1448	-16.0568	-15.6596	-15.3701	-14.7437	-15.1395	-14.0953
L__NOUN_VERB_VERB	3	7	sing	throw	wrong	generated	I remain the kid you tested to me	0	False	1224	5	8	I remain the kid you tested to me seems to the Colin Coalition at Okinawa ( guaranteed in Loretta ) . <eos>	-12.4078	-11.7254	-11.554	-11.9504	-13.0107	-10.2288	-13.6342	-11.8927	-11.6597	-11.0056	-11.3616	-10.7994	-12.4294	-10.6299	-11.3362	-11.4423	-11.415	-11.6548	-11.5613	-13.4987	-12.3432	-12.2869	-10.6318	-12.033	-12.0867	-12.1487	-12.669	-11.8638	-12.6324	-12.6074	-12.1727	-14.4735	-11.6447	-12.0686	-12.6352	-12.0839	-12.4135	-11.7418	-12.0868	-9.81827	-10.8017	-11.5449	-11.4561	-12.3217	-14.7093	-11.1543	-11.6385	-11.2645	-13.6753	-11.9264	-12.3962	-12.3419	-13.8594	-12.6379	-12.1889	-13.6197	-12.3734	-13.4273	-12.1654	-13.3823	-12.5608	-12.9251	-11.7231	-12.3487	-11.1889	-12.4595	-12.5887	-12.61
L__NOUN_VERB_VERB	22	3	sing	operates	correct	generated	The first loan you respond why you indicate on frequency	0	False	3023	8	10	The first loan you respond why you indicate on frequency applies that the time remainder finally belongs out the speech and pays into the zoo technology . <eos>	-13.205	-12.1178	-13.1788	-11.7991	-11.1772	-13.0925	-10.4842	-12.3917	-11.3621	-9.24953	-14.5607	-11.4324	-12.779	-11.6823	-11.5651	-13.7435	-11.9105	-11.4303	-11.8762	-10.6527	-11.703	-12.1812	-10.6138	-10.7611	-11.1456	-11.1924	-13.3973	-11.8248	-14.2238	-12.676	-11.104	-11.5803	-14.6081	-13.3097	-11.0897	-11.3385	-12.2862	-10.7711	-11.6689	-12.9399	-12.4839	-10.2752	-9.77332	-11.4264	-12.6527	-12.3212	-12.6769	-10.6264	-11.352	-10.1382	-10.2243	-11.3082	-12.8463	-12.0272	-10.8499	-11.3669	-10.7848	-10.8859	-12.7041	-11.1545	-10.4885	-10.8257	-12.0221	-13.6927	-11.7405	-10.4865	-11.7465	-9.32454
L__NOUN_VERB_VERB	22	3	sing	operate	wrong	generated	The first loan you respond why you indicate on frequency	0	False	3809	8	10	The first loan you respond why you indicate on frequency applies that the time remainder finally belongs out the speech and pays into the zoo technology . <eos>	-14.7847	-11.5115	-12.3326	-15.2153	-11.9269	-11.1549	-10.1004	-12.4224	-11.7797	-8.69574	-15.093	-12.9885	-11.6123	-13.0174	-11.8563	-12.7727	-11.5411	-9.66701	-13.7932	-11.7173	-11.1101	-12.7956	-10.2312	-9.93124	-11.0552	-13.0383	-13.3093	-13.5725	-14.909	-15.3578	-12.479	-13.7487	-13.7318	-12.9952	-12.277	-12.073	-11.5129	-11.8494	-12.9375	-12.0082	-11.4117	-10.4193	-9.54484	-12.1025	-11.1341	-11.5627	-11.0899	-11.8992	-11.502	-12.5108	-15.8088	-12.5239	-14.3999	-12.5533	-11.4464	-11.9055	-12.2791	-12.5738	-14.2272	-11.5384	-11.3057	-11.8463	-12.3376	-13.2875	-12.0309	-10.9132	-12.6134	-9.80762
R__VERB_NOUN_CCONJ_VERB	1	4	plur	tend	correct	generated	I seem we promptly suck the disaster and	0	False	3201	4	8	I seem we promptly suck the disaster and respond to Jafar . <eos>	-9.3289	-7.61018	-8.70732	-9.2009	-9.00964	-9.07814	-9.49921	-9.36403	-9.29301	-9.7925	-9.85424	-9.76323	-8.73223	-8.22344	-9.12247	-10.0453	-8.92659	-8.3992	-9.40745	-8.86635	-8.59452	-9.03415	-9.03073	-7.8715	-8.18181	-9.82038	-7.69104	-10.1891	-7.66022	-9.13732	-8.631	-9.26831	-8.25639	-9.36271	-8.97412	-9.00374	-8.85761	-8.49427	-8.83373	-8.66391	-8.61664	-10.077	-8.58403	-8.80582	-10.2927	-8.60944	-8.94043	-9.81234	-8.35058	-8.64651	-9.44001	-9.08492	-8.91291	-8.31083	-8.46882	-8.15992	-9.30199	-8.76357	-8.89475	-9.13402	-9.10469	-8.7827	-9.70356	-10.1152	-9.46884	-8.41501	-8.60925	-8.98802
R__VERB_NOUN_CCONJ_VERB	1	4	plur	tends	wrong	generated	I seem we promptly suck the disaster and	0	False	1298	4	8	I seem we promptly suck the disaster and respond to Jafar . <eos>	-10.4039	-10.3655	-9.42437	-10.6861	-9.26922	-9.61228	-10.6658	-9.51665	-10.1808	-11.3934	-11.5579	-11.3658	-10.8484	-9.79211	-10.4958	-10.6093	-9.5908	-10.308	-9.62096	-9.53307	-10.4763	-9.18373	-10.0122	-10.7781	-9.73317	-11.3726	-11.1875	-10.371	-11.0183	-11.2879	-11.2666	-10.8136	-11.6247	-11.0001	-13.2777	-11.9569	-11.6299	-9.70265	-11.4547	-9.77824	-10.6166	-10.9798	-9.91759	-9.18255	-10.0327	-9.79531	-9.55912	-9.48595	-11.6416	-12.1003	-10.2218	-10.8238	-11.588	-10.4304	-10.7046	-11.1075	-12.3445	-11.6976	-10.5156	-11.112	-9.75134	-11.9217	-12.4123	-9.17397	-11.7926	-11.0126	-11.2568	-10.7362
L__NOUN_VERB_VERB	5	1	sing	intends	correct	generated	Usually , the insecure invoice taken for infantry	0	True	341	4	8	Usually , the insecure invoice taken for infantry owes whether our Index ( the incredible invention and somehow the arrangement they see to protect ) is or objects not an identical whim under the healthcare . <eos>	-12.4076	-11.5527	-11.6549	-11.5001	-15.5462	-12.4638	-13.11	-10.7517	-11.7873	-12.9796	-8.85736	-11.7439	-11.6535	-10.5132	-11.7949	-12.0938	-12.4208	-12.114	-11.5915	-11.6048	-11.5176	-11.6825	-12.0829	-11.7398	-11.6548	-13.9608	-13.739	-12.5685	-11.7184	-12.8018	-12.455	-12.4021	-13.4956	-11.5703	-12.9667	-12.5404	-12.6887	-11.8666	-11.2446	-11.0189	-11.4943	-12.2083	-11.4389	-11.894	-11.8583	-12.0849	-11.4923	-10.7955	-13.4459	-12.2573	-12.9388	-13.0503	-13.2795	-13.6404	-11.4215	-11.4873	-10.3469	-11.7238	-11.7332	-11.8686	-11.7106	-12.13	-12.7414	-11.697	-12.9325	-11.2519	-11.7966	-11.2966
L__NOUN_VERB_VERB	5	1	sing	intend	wrong	generated	Usually , the insecure invoice taken for infantry	0	True	327	4	8	Usually , the insecure invoice taken for infantry owes whether our Index ( the incredible invention and somehow the arrangement they see to protect ) is or objects not an identical whim under the healthcare . <eos>	-14.8452	-13.6631	-12.5157	-11.9725	-16.5868	-12.6094	-13.4437	-13.1566	-12.1899	-13.664	-11.6997	-12.5305	-14.8432	-13.2123	-13.1336	-14.2049	-13.7512	-12.4317	-13.4071	-14.1357	-12.9904	-12.4243	-13.2056	-13.3961	-12.3411	-11.6678	-14.2059	-12.689	-13.0235	-13.8087	-12.2744	-13.6444	-16.5673	-12.2041	-14.3184	-13.1273	-13.6365	-13.4326	-13.2962	-13.0172	-13.1903	-12.5063	-12.9646	-11.8021	-16.5805	-11.4422	-12.6083	-12.7214	-11.4828	-11.5824	-12.3749	-13.6946	-12.4339	-13.1581	-12.4041	-13.0947	-12.2957	-12.6564	-12.7691	-12.9661	-13.2687	-13.0816	-12.505	-11.2436	-13.8747	-12.2091	-12.3866	-12.4228
L__NOUN_VERB_VERB	9	7	plur	believe	correct	generated	But eager launchers do digest the relationship they tell he will conclude , and the appropriations who put him	1	True	5091	4	19	But eager launchers do digest the relationship they tell he will conclude , and the appropriations who put him collaborate to endanger the attorneys who apologize him . <eos>	-7.64431	-8.64629	-8.2635	-9.42188	-13.0522	-12.8532	-9.26023	-10.5144	-9.12583	-11.2995	-13.2915	-9.31926	-11.7931	-11.1908	-10.761	-10.4398	-10.2233	-10.3245	-9.41276	-8.74225	-10.4408	-11.1267	-9.59662	-8.60257	-10.0972	-9.80272	-7.82675	-9.95033	-10.7887	-10.9136	-11.1626	-9.78344	-8.90216	-9.42664	-10.4141	-10.3048	-10.918	-9.10161	-11.83	-10.1847	-9.14082	-10.599	-8.96002	-10.2784	-12.1775	-9.16398	-8.18766	-9.97574	-10.2518	-12.4876	-10.655	-10.3429	-8.60844	-9.51472	-11.5139	-11.1805	-9.09976	-9.67222	-9.55756	-11.1282	-10.1989	-10.6817	-10.6148	-11.9422	-9.81369	-10.5182	-8.87074	-11.0671
L__NOUN_VERB_VERB	9	7	plur	believes	wrong	generated	But eager launchers do digest the relationship they tell he will conclude , and the appropriations who put him	1	True	2058	4	19	But eager launchers do digest the relationship they tell he will conclude , and the appropriations who put him collaborate to endanger the attorneys who apologize him . <eos>	-12.7948	-13.8969	-12.6084	-13.954	-15.0419	-15.0033	-12.8277	-11.4624	-11.5788	-14.8805	-16.36	-11.6399	-13.9991	-13.4713	-13.9148	-14.1227	-12.614	-12.2659	-12.9878	-12.5246	-13.5594	-13.4551	-11.6864	-12.0611	-12.2322	-13.9366	-13.5285	-12.2184	-15.7419	-12.668	-12.6721	-13.5552	-12.3446	-11.9146	-12.2206	-13.4168	-13.3829	-11.9664	-15.2807	-15.3352	-12.6825	-12.4228	-12.8523	-14.6287	-14.3135	-12.6717	-12.6694	-12.8281	-13.717	-15.2818	-14.9684	-11.8385	-13.4653	-13.0173	-14.5443	-12.2823	-13.3519	-13.5715	-11.4206	-13.9628	-12.4406	-13.5601	-15.4584	-14.9597	-12.7649	-13.7354	-12.7082	-13.4084
R__VERB_NOUN_CCONJ_VERB	2	8	plur	represent	correct	generated	Rules extremely : Warren thousand through Ashcroft thirty ( arising you see on the life we spend and	0	True	4307	7	18	Rules extremely : Warren thousand through Ashcroft thirty ( arising you see on the life we spend and put warmly to recommendation the loading after we sell ) <eos>	-9.9354	-8.69263	-9.04456	-6.27073	-9.49165	-11.9137	-10.1859	-9.55422	-9.8495	-10.952	-10.3758	-9.78107	-10.4593	-9.77262	-9.96908	-9.44691	-9.59658	-9.69244	-8.5114	-10.8682	-9.78336	-9.26915	-9.35404	-9.14161	-9.13236	-10.4056	-9.37086	-9.1659	-11.4912	-9.10118	-8.72214	-11.136	-12.6122	-7.91403	-11.0983	-10.533	-7.98296	-8.40108	-10.3617	-9.90076	-10.0694	-9.43037	-9.48611	-9.77903	-9.62841	-8.93136	-8.09602	-8.35928	-10.3368	-13.4233	-12.9866	-8.28435	-9.89128	-8.81996	-9.74325	-8.72446	-10.8981	-10.3239	-9.59385	-9.16648	-8.87574	-9.76101	-9.26927	-10.2519	-11.0826	-9.14942	-9.41672	-8.69671
R__VERB_NOUN_CCONJ_VERB	2	8	plur	represents	wrong	generated	Rules extremely : Warren thousand through Ashcroft thirty ( arising you see on the life we spend and	0	True	2926	7	18	Rules extremely : Warren thousand through Ashcroft thirty ( arising you see on the life we spend and put warmly to recommendation the loading after we sell ) <eos>	-10.3581	-10.903	-10.5184	-9.91235	-11.0783	-12.7456	-12.8396	-11.3276	-9.55572	-11.3877	-10.029	-9.91719	-11.2255	-10.225	-11.106	-9.28459	-11.0076	-10.191	-8.85482	-9.35111	-11.3206	-9.3097	-11.1194	-10.9752	-10.1784	-8.79155	-9.71049	-9.9017	-11.2719	-9.53032	-9.82536	-8.85647	-11.9379	-9.96966	-11.6125	-9.67613	-8.61923	-12.8977	-10.6453	-11.3197	-11.6568	-10.5328	-11.4422	-11.3184	-9.89919	-10.3529	-8.752	-11.0173	-10.7156	-10.5104	-9.74775	-10.2617	-12.6806	-9.4536	-9.12623	-10.9309	-10.3082	-10.6548	-10.6421	-9.76318	-11.213	-10.1781	-9.73408	-10.6917	-10.9354	-9.99458	-10.6964	-9.72209
L__NOUN_VERB_VERB	12	3	plur	explain	correct	generated	Asian traditions that hopefully would wrap	1	False	2136	5	6	Asian traditions that hopefully would wrap understand trees , reconciliation , Saddam waitress and some reservations of measures . <eos>	-14.7052	-19.286	-15.7695	-16.8631	-16.7648	-15.7711	-16.5866	-14.422	-15.8001	-17.3854	-16.2787	-13.628	-14.6332	-16.0164	-16.6159	-14.2026	-14.8677	-13.4002	-15.3675	-15.3312	-15.0232	-14.7106	-12.3565	-14.5287	-14.8589	-15.0822	-18.3105	-16.4131	-16.9808	-13.0436	-16.2201	-17.321	-17.2491	-14.4153	-14.7412	-15.3814	-15.715	-10.9578	-15.4117	-19.6743	-15.1555	-15.0998	-15.062	-16.0454	-14.2082	-12.9213	-16.0689	-14.8171	-15.3048	-17.0779	-18.0919	-13.9837	-14.778	-16.5734	-17.595	-14.5357	-16.0369	-15.1356	-13.2914	-16.6302	-14.7772	-15.5919	-16.0165	-17.6817	-13.872	-14.9159	-14.272	-16.2236
L__NOUN_VERB_VERB	12	3	plur	explains	wrong	generated	Asian traditions that hopefully would wrap	1	False	1823	5	6	Asian traditions that hopefully would wrap understand trees , reconciliation , Saddam waitress and some reservations of measures . <eos>	-14.3889	-17.8802	-15.7959	-16.8973	-14.6378	-16.3444	-15.5128	-16.4481	-14.5134	-18.0106	-16.9092	-14.7657	-12.4668	-16.3373	-16.0711	-13.7186	-15.9408	-14.6476	-15.3237	-18.0502	-16.0591	-15.0567	-14.2559	-14.8427	-15.8443	-14.6434	-15.4862	-16.0616	-13.502	-13.4981	-15.963	-16.6858	-16.4094	-14.4952	-13.9169	-15.6329	-13.0918	-12.9942	-13.7203	-17.5821	-15.4833	-15.3984	-16.042	-14.3556	-16.0283	-14.7127	-17.2731	-14.5377	-13.7341	-16.4412	-16.704	-14.4555	-13.017	-15.8583	-16.8675	-14.3931	-14.9254	-14.1794	-14.1839	-16.0761	-14.9713	-14.4942	-13.6211	-17.2878	-13.3455	-15.5759	-14.4387	-15.6427
L__NOUN_VERB_VERB	8	3	sing	spends	correct	generated	Extremely adjust your centres to listen this aggressively to their budgets , and completely officially , so that the propaganda to remove her	0	True	506	4	23	Extremely adjust your centres to listen this aggressively to their budgets , and completely officially , so that the propaganda to remove her lasts underneath . <eos>	-12.4135	-14.0632	-12.1735	-12.3786	-13.4562	-14.2785	-13.7069	-12.3532	-13.197	-14.7616	-14.1051	-12.5261	-12.2072	-13.4403	-11.7925	-12.6025	-11.9894	-13.0682	-13.1604	-12.9058	-11.7558	-11.6471	-12.8653	-12.9894	-12.4621	-14.2265	-13.4751	-14.0395	-13.5093	-14.0106	-12.1689	-13.0223	-15.0367	-13.4664	-13.7962	-13.3051	-13.6941	-11.4169	-14.405	-14.1441	-12.8477	-12.4238	-12.4509	-14.6757	-15.0932	-12.9145	-12.5833	-11.7842	-14.3421	-14.3568	-14.015	-13.5644	-14.8729	-12.993	-14.5899	-12.0117	-12.801	-13.6418	-12.5725	-13.2154	-13.4896	-12.5515	-12.8499	-13.6788	-13.5839	-13.5877	-13.6818	-13.735
L__NOUN_VERB_VERB	8	3	sing	spend	wrong	generated	Extremely adjust your centres to listen this aggressively to their budgets , and completely officially , so that the propaganda to remove her	0	True	2073	4	23	Extremely adjust your centres to listen this aggressively to their budgets , and completely officially , so that the propaganda to remove her lasts underneath . <eos>	-11.1234	-12.4333	-11.4055	-12.9527	-13.1337	-11.852	-11.0346	-11.0326	-12.6043	-12.2034	-11.2028	-9.75327	-12.0155	-12.1674	-12.7098	-11.7847	-11.3509	-12.8463	-12.5596	-10.5488	-11.1498	-11.3645	-12.6155	-12.6605	-10.9156	-12.2146	-13.3725	-10.8795	-13.4469	-13.2564	-10.8783	-11.7712	-13.2799	-12.6097	-12.2106	-11.5388	-13.7391	-11.8226	-11.5635	-13.2141	-11.7806	-11.1913	-10.9426	-12.7539	-11.1961	-11.3072	-11.3644	-12.0542	-12.9613	-13.372	-14.0539	-12.1749	-13.7625	-11.5429	-12.3553	-10.8187	-11.0349	-12.1084	-11.5497	-12.0345	-12.0774	-10.9625	-11.3801	-10.4206	-11.4975	-11.9958	-11.8202	-12.3249
L__NOUN_VERB_VERB	21	6	sing	expects	correct	generated	The economic functional murderer that he writes	1	False	206	4	7	The economic functional murderer that he writes adds that he particularly goes his cabins and surely cares fabulous with his difficult gem . <eos>	-13.4547	-14.9866	-11.2719	-12.6862	-12.981	-13.8633	-16.6988	-13.1324	-11.0933	-11.9436	-13.5649	-12.8318	-11.6872	-12.195	-11.7598	-13.8652	-13.0719	-11.5374	-12.0599	-11.6949	-11.6528	-12.9528	-13.468	-11.7136	-11.5135	-13.5305	-14.0113	-13.4744	-12.0249	-12.6414	-12.9043	-11.9449	-12.9264	-11.0241	-12.183	-12.0707	-12.9538	-13.7146	-12.2525	-13.3897	-11.5533	-12.5076	-12.0735	-13.0079	-14.6033	-11.8734	-13.5957	-12.9164	-12.9143	-12.0541	-12.5859	-12.573	-14.2553	-11.9309	-11.7441	-12.5162	-12.1523	-13.0092	-11.7374	-12.3927	-11.6627	-11.4245	-11.7115	-11.0942	-12.8568	-11.6059	-12.5697	-12.5337
