pattern	constr_id	sent_id	correct_number	form	class	type	prefix	n_attr	punct	freq	len_context	len_prefix	sent	srnn_hidden650_batch128_dropout0.0_lr0.5	srnn_hidden650_batch128_dropout0.0_lr5.0	srnn_hidden650_batch128_dropout0.0_lr1.0	srnn_hidden650_batch128_dropout0.1_lr0.5	srnn_hidden650_batch128_dropout0.0_lr10.0	srnn_hidden650_batch128_dropout0.1_lr1.0	srnn_hidden650_batch128_dropout0.1_lr10.0	srnn_hidden650_batch128_dropout0.2_lr1.0	srnn_hidden650_batch128_dropout0.2_lr10.0	srnn_hidden650_batch128_dropout0.2_lr5.0	srnn_hidden650_batch128_dropout0.2_lr0.5	srnn_hidden650_batch128_dropout0.1_lr5.0	srnn_hidden650_batch64_dropout0.0_lr0.5	srnn_hidden650_batch64_dropout0.0_lr1.0	srnn_hidden650_batch64_dropout0.0_lr10.0	srnn_hidden650_batch64_dropout0.0_lr5.0	srnn_hidden650_batch64_dropout0.1_lr0.5	srnn_hidden650_batch64_dropout0.1_lr1.0	srnn_hidden650_batch64_dropout0.1_lr10.0	srnn_hidden650_batch64_dropout0.1_lr5.0	srnn_hidden650_batch64_dropout0.2_lr0.5	srnn_hidden650_batch64_dropout0.2_lr1.0	srnn_hidden650_batch64_dropout0.2_lr10.0	srnn_hidden650_batch64_dropout0.2_lr5.0
L__NOUN_VERB_VERB	21	2	sing	intends	correct	generated	The occasional forthcoming surgery that he keeps	1	False	341	4	7	The occasional forthcoming surgery that he keeps enables that he somehow drops his capabilities and directly reads necessary with his spectacular perfection . <eos>	-12.6446	-12.0515	-11.6396	-11.4458	-12.6709	-12.7309	-12.685	-11.6439	-13.1267	-14.0352	-12.4648	-15.0358	-12.7439	-13.0032	-10.7087	-15.4354	-12.6066	-11.6749	-11.9153	-10.9356	-12.8318	-13.2006	-14.7027	-12.2083
L__NOUN_VERB_VERB	21	2	sing	intend	wrong	generated	The occasional forthcoming surgery that he keeps	1	False	327	4	7	The occasional forthcoming surgery that he keeps enables that he somehow drops his capabilities and directly reads necessary with his spectacular perfection . <eos>	-12.6418	-15.2741	-13.2479	-12.6424	-11.3669	-12.5044	-13.6185	-12.7935	-13.8655	-13.0837	-13.0432	-13.2749	-13.1044	-11.8477	-11.5386	-17.6939	-12.3552	-13.233	-12.1661	-12.1976	-12.907	-12.6531	-15.7604	-14.5793
L__NOUN_VERB_VERB	7	0	sing	points	correct	original	Can you accept that the road we are travelling	0	False	12408	4	9	Can you accept that the road we are travelling points toward a grim and painful future ? <eos>	-10.5284	-11.5026	-12.1917	-9.13638	-11.5569	-8.21744	-9.36937	-8.85754	-10.2032	-8.97026	-9.44871	-9.75722	-11.1792	-11.4408	-10.2111	-11.3293	-8.1141	-9.64799	-9.03108	-10.6597	-9.02864	-10.6209	-10.8739	-9.90998
L__NOUN_VERB_VERB	7	0	sing	point	wrong	original	Can you accept that the road we are travelling	0	False	19649	4	9	Can you accept that the road we are travelling points toward a grim and painful future ? <eos>	-11.0856	-11.1283	-15.0803	-11.7254	-13.0894	-10.7403	-9.56986	-10.863	-10.9879	-9.73605	-11.2805	-10.6016	-11.7127	-13.9273	-11.8926	-12.3152	-10.7828	-10.7878	-11.3393	-12.3717	-10.3817	-10.7056	-11.5618	-10.1337
R__VERB_NOUN_CCONJ_VERB	15	6	sing	develops	correct	generated	If you continue a coast who will miss to you and seem he will attend and then come his language , and not climb what he is telling about why he sends gifts at accurate services and	0	True	851	6	37	If you continue a coast who will miss to you and seem he will attend and then come his language , and not climb what he is telling about why he sends gifts at accurate services and sees they insist what you put , why they will not pay for you , make to this wording ... he is the expansion for you . <eos>	-12.9661	-10.4746	-9.95876	-11.4963	-12.5779	-12.4144	-11.4895	-12.7457	-10.7087	-11.8648	-11.7065	-9.89888	-11.3144	-11.6036	-10.7546	-9.74583	-11.1652	-12.8207	-11.7087	-11.0679	-12.0065	-12.5829	-12.8227	-11.0941
R__VERB_NOUN_CCONJ_VERB	15	6	sing	develop	wrong	generated	If you continue a coast who will miss to you and seem he will attend and then come his language , and not climb what he is telling about why he sends gifts at accurate services and	0	True	5495	6	37	If you continue a coast who will miss to you and seem he will attend and then come his language , and not climb what he is telling about why he sends gifts at accurate services and sees they insist what you put , why they will not pay for you , make to this wording ... he is the expansion for you . <eos>	-10.6101	-6.25606	-9.02034	-8.88673	-10.1048	-10.5906	-9.25217	-10.0195	-8.58995	-9.15307	-9.50008	-6.26859	-8.74225	-10.2088	-9.60632	-8.39438	-9.25043	-9.95701	-10.4025	-8.08779	-9.81875	-10.5148	-10.2596	-7.40737
L__NOUN_VERB_VERB	8	0	sing	grows	correct	original	Also encourage your recipients to forward this along to their contacts , and so on , so that the movement to help her	0	True	1046	4	23	Also encourage your recipients to forward this along to their contacts , and so on , so that the movement to help her grows exponentially . <eos>	-13.8427	-15.9235	-15.3611	-12.6119	-13.9264	-13.6217	-12.3208	-12.2974	-12.0951	-9.9167	-12.859	-12.449	-14.4188	-13.9782	-11.8455	-11.1687	-13.5054	-11.3178	-11.2934	-12.2545	-13.2331	-11.2069	-13.0765	-13.4897
L__NOUN_VERB_VERB	8	0	sing	grow	wrong	original	Also encourage your recipients to forward this along to their contacts , and so on , so that the movement to help her	0	True	3244	4	23	Also encourage your recipients to forward this along to their contacts , and so on , so that the movement to help her grows exponentially . <eos>	-9.09081	-11.7177	-9.80582	-8.75097	-8.23795	-8.79153	-8.71657	-9.67244	-9.48081	-7.6914	-8.48358	-8.32962	-10.2642	-8.46798	-7.96829	-6.9496	-8.59339	-6.64534	-7.10698	-11.276	-8.74909	-7.16104	-11.1549	-11.0844
R__VERB_NOUN_CCONJ_VERB	2	4	plur	deliver	correct	generated	Prices incomplete : Lake nine through Industry seven ( acquiring you receive on the photograph we pose and	0	True	1395	7	18	Prices incomplete : Lake nine through Industry seven ( acquiring you receive on the photograph we pose and laugh directly to lodging the horse after we pose ) <eos>	-7.24431	-8.60705	-7.86752	-7.02689	-7.9661	-8.5644	-5.7621	-7.1875	-7.95632	-7.90065	-8.22915	-8.11326	-8.28167	-7.62634	-8.91489	-7.58783	-7.56634	-8.8105	-8.76282	-9.52355	-7.64653	-7.57853	-11.6349	-9.35435
R__VERB_NOUN_CCONJ_VERB	2	4	plur	delivers	wrong	generated	Prices incomplete : Lake nine through Industry seven ( acquiring you receive on the photograph we pose and	0	True	332	7	18	Prices incomplete : Lake nine through Industry seven ( acquiring you receive on the photograph we pose and laugh directly to lodging the horse after we pose ) <eos>	-9.31045	-10.2587	-8.36188	-8.59231	-9.32208	-10.0981	-9.13774	-10.3711	-8.87109	-9.97669	-8.29693	-11.3667	-9.24952	-6.87383	-9.82377	-9.15447	-7.8501	-9.42795	-9.45279	-12.1317	-8.80374	-8.54083	-15.9032	-11.8287
R__VERB_NOUN_CCONJ_VERB	15	4	sing	tosses	correct	generated	If you laugh a worship who will migrate to you and marry he will execute and then remove his mankind , and not migrate what he is growing about why he continues balls at impressionist trips and	0	True	69	6	37	If you laugh a worship who will migrate to you and marry he will execute and then remove his mankind , and not migrate what he is growing about why he continues balls at impressionist trips and drops they expect what you seek , why they will not circulate for you , prepare to this patronage ... he is the office for you . <eos>	-11.6383	-10.9615	-10.1999	-10.685	-11.1315	-10.3815	-10.3679	-11.1198	-9.93924	-11.7155	-11.4892	-11.2299	-10.3821	-9.61917	-10.358	-12.0536	-10.2139	-10.8743	-9.6013	-10.7443	-10.7029	-10.2079	-19.1111	-12.5422
R__VERB_NOUN_CCONJ_VERB	15	4	sing	toss	wrong	generated	If you laugh a worship who will migrate to you and marry he will execute and then remove his mankind , and not migrate what he is growing about why he continues balls at impressionist trips and	0	True	236	6	37	If you laugh a worship who will migrate to you and marry he will execute and then remove his mankind , and not migrate what he is growing about why he continues balls at impressionist trips and drops they expect what you seek , why they will not circulate for you , prepare to this patronage ... he is the office for you . <eos>	-12.6533	-12.8846	-13.023	-11.6379	-10.7175	-11.4049	-12.3613	-12.4062	-12.9695	-13.25	-12.4275	-10.6336	-11.6976	-12.833	-11.879	-13.5513	-11.4156	-10.3348	-11.6186	-10.8614	-12.0516	-10.221	-17.6966	-12.4053
L__NOUN_VERB_VERB	17	9	sing	adds	correct	generated	The joint lot cases recommend there	1	False	932	4	6	The joint lot cases recommend there explains raid to the craft . <eos>	-12.5558	-11.5099	-11.6029	-12.7338	-12.8947	-11.8732	-10.89	-11.2057	-9.61998	-11.3783	-12.198	-10.4804	-12.605	-13.3694	-12.5688	-13.1401	-11.912	-12.1449	-12.2558	-12.8642	-11.5161	-11.4784	-13.2854	-9.97497
L__NOUN_VERB_VERB	17	9	sing	add	wrong	generated	The joint lot cases recommend there	1	False	2283	4	6	The joint lot cases recommend there explains raid to the craft . <eos>	-11.8474	-9.87574	-11.5318	-12.1067	-11.8879	-12.5399	-11.2557	-11.2529	-9.86338	-12.4595	-11.7419	-12.5547	-12.4767	-12.4737	-11.3662	-12.6725	-10.853	-12.214	-11.7887	-13.2902	-11.8439	-11.4304	-11.0237	-10.9931
R__VERB_NOUN_CCONJ_VERB	10	6	plur	manage	correct	generated	You indicate the lettuce and	0	False	1680	4	5	You indicate the lettuce and describe nomination piece into the planet . <eos>	-12.1769	-9.3981	-12.6435	-11.9214	-12.4136	-12.9348	-12.324	-13.1045	-11.71	-11.5086	-13.2569	-9.79242	-11.7663	-12.6112	-12.9485	-12.1406	-12.7548	-11.4628	-12.4889	-10.7892	-11.7039	-13.254	-12.0338	-9.59815
R__VERB_NOUN_CCONJ_VERB	10	6	plur	manages	wrong	generated	You indicate the lettuce and	0	False	1105	4	5	You indicate the lettuce and describe nomination piece into the planet . <eos>	-11.9374	-9.39133	-11.0272	-10.4952	-10.7671	-10.7924	-10.3495	-10.3351	-10.3798	-9.68998	-10.4449	-8.26799	-9.86877	-10.7086	-11.5682	-9.44601	-10.8817	-10.1694	-10.2094	-8.02153	-10.3756	-9.67059	-12.4916	-9.25101
R__VERB_NOUN_CCONJ_VERB	15	9	sing	suggests	correct	generated	If you seem a panel who will demonstrate to you and hire he will immigrate and then verify his magnitude , and not determine what he is helping about whenever he believes marketers at educated bands and	0	True	3500	6	37	If you seem a panel who will demonstrate to you and hire he will immigrate and then verify his magnitude , and not determine what he is helping about whenever he believes marketers at educated bands and contains they affirm what you die , whenever they will not spawn for you , notify to this foreigner ... he is the unwillingness for you . <eos>	-13.7563	-10.8596	-11.4207	-9.88735	-11.5039	-10.8611	-13.2529	-11.1849	-11.0486	-11.4943	-11.3345	-9.76936	-10.3839	-11.5832	-11.3968	-10.9655	-10.7018	-10.1123	-10.9064	-10.0285	-10.5406	-10.3644	-9.37641	-10.0925
R__VERB_NOUN_CCONJ_VERB	15	9	sing	suggest	wrong	generated	If you seem a panel who will demonstrate to you and hire he will immigrate and then verify his magnitude , and not determine what he is helping about whenever he believes marketers at educated bands and	0	True	2424	6	37	If you seem a panel who will demonstrate to you and hire he will immigrate and then verify his magnitude , and not determine what he is helping about whenever he believes marketers at educated bands and contains they affirm what you die , whenever they will not spawn for you , notify to this foreigner ... he is the unwillingness for you . <eos>	-12.8482	-10.3453	-11.6948	-10.8021	-10.8631	-11.875	-11.3595	-10.6847	-10.626	-9.98718	-11.2116	-10.002	-11.8632	-11.4983	-12.0721	-10.6086	-9.99156	-11.39	-11.0724	-10.7645	-10.3516	-10.8637	-10.5516	-9.75863
L__NOUN_VERB_VERB	5	2	sing	allows	correct	generated	Almost , the embarrassing earthquake requested for oil	0	True	5948	4	8	Almost , the embarrassing earthquake requested for oil owes whether our AA ( the absurd image and precisely the acupuncture they decide to recruit ) is or involves not an innovative tube under the fare . <eos>	-9.53583	-9.62767	-10.1187	-10.7211	-9.78422	-10.9752	-11.8728	-10.4351	-12.2379	-11.0859	-11.9367	-11.0879	-11.0429	-11.8823	-11.406	-9.98301	-11.7496	-13.6296	-10.2515	-9.57751	-11.9956	-10.8976	-10.3043	-10.004
L__NOUN_VERB_VERB	5	2	sing	allow	wrong	generated	Almost , the embarrassing earthquake requested for oil	0	True	8990	4	8	Almost , the embarrassing earthquake requested for oil owes whether our AA ( the absurd image and precisely the acupuncture they decide to recruit ) is or involves not an innovative tube under the fare . <eos>	-10.0659	-10.7477	-10.2587	-11.9736	-11.8524	-10.7673	-14.3216	-11.4258	-13.6914	-11.7602	-10.8284	-12.7712	-10.3085	-14.1036	-11.6558	-12.03	-11.9411	-12.2107	-11.8311	-12.6172	-12.1999	-11.3707	-11.5321	-11.4231
L__NOUN_VERB_VERB	4	5	sing	observes	correct	generated	My yoga with answering the throat technically	0	False	323	6	7	My yoga with answering the throat technically intends , could it be understood that properly everyone belonged the parent would or could establish at any swing , since we correctly warned Courtney and Californians and if they killed they might have saved a cruel violence ?? <eos>	-9.41769	-11.5667	-11.0571	-10.4136	-11.1773	-11.0041	-11.2217	-11.3747	-11.2143	-12.1652	-11.5747	-11.3417	-10.4548	-10.5586	-11.6657	-11.0777	-10.0125	-11.1761	-11.1481	-11.8287	-10.893	-12.0998	-16.8069	-12.3319
L__NOUN_VERB_VERB	4	5	sing	observe	wrong	generated	My yoga with answering the throat technically	0	False	946	6	7	My yoga with answering the throat technically intends , could it be understood that properly everyone belonged the parent would or could establish at any swing , since we correctly warned Courtney and Californians and if they killed they might have saved a cruel violence ?? <eos>	-10.9404	-12.1313	-12.2517	-12.0177	-14.2796	-12.1119	-12.4029	-10.8536	-12.0566	-11.2215	-11.563	-13.6125	-11.3034	-12.5	-10.8369	-12.0729	-12.1129	-11.4265	-14.2599	-11.6343	-12.2328	-12.943	-12.1856	-12.0583
L__NOUN_VERB_VERB	0	8	sing	expects	correct	generated	The crowd to discuss in snow	0	False	206	5	6	The crowd to discuss in snow advises that Parisian Antique disasters and Professors and soothing Medieval sons are huge to reassure soon possibly shocked to the Antichrist in Argentina than al - Chief atrocities , and it would be digital to tell one 's analysts off the permanent directive . <eos>	-14.1525	-14.9243	-15.0249	-15.2457	-13.218	-16.5335	-13.37	-15.7496	-10.8829	-16.3073	-15.8337	-16.7477	-13.9263	-15.0459	-13.7289	-16.8583	-17.2697	-17.4636	-13.6647	-13.4308	-17.2536	-16.6465	-16.4189	-15.0243
L__NOUN_VERB_VERB	0	8	sing	expect	wrong	generated	The crowd to discuss in snow	0	False	891	5	6	The crowd to discuss in snow advises that Parisian Antique disasters and Professors and soothing Medieval sons are huge to reassure soon possibly shocked to the Antichrist in Argentina than al - Chief atrocities , and it would be digital to tell one 's analysts off the permanent directive . <eos>	-15.7023	-17.3287	-16.619	-15.901	-12.4494	-16.0712	-12.2322	-14.1437	-12.1417	-15.4325	-15.1208	-14.4485	-15.322	-17.1599	-14.5117	-17.2733	-15.5949	-14.9672	-16.0006	-13.0912	-15.0094	-15.7641	-13.0876	-14.0877
L__NOUN_VERB_VERB	1	0	sing	suggests	correct	original	An official estimate issued in 2003	0	False	3500	4	6	"An official estimate issued in 2003 suggests there are 50,000 "" foreigners "" in the Andaman Islands , but unofficial figures are much higher than this . <eos>"	-9.13357	-8.78466	-6.98256	-6.88374	-7.38335	-7.17452	-6.1742	-6.10074	-7.72793	-7.11787	-7.48612	-11.2752	-9.07303	-8.46984	-6.44008	-7.74907	-7.19679	-5.28793	-7.79559	-10.4382	-6.77817	-7.33254	-8.72794	-10.6519
L__NOUN_VERB_VERB	1	0	sing	suggest	wrong	original	An official estimate issued in 2003	0	False	2424	4	6	"An official estimate issued in 2003 suggests there are 50,000 "" foreigners "" in the Andaman Islands , but unofficial figures are much higher than this . <eos>"	-8.80421	-12.6221	-7.44972	-8.58934	-9.71044	-8.8788	-6.9889	-8.77006	-9.23804	-8.40983	-8.71198	-11.092	-8.82569	-7.81341	-8.68026	-8.0274	-7.47344	-7.73483	-9.26801	-12.426	-8.30928	-8.69666	-10.6191	-11.5373
L__NOUN_VERB_VERB	13	7	sing	exists	correct	generated	"Because of the tank that his secondary pewter with NYC Abby had checked him , he testified hosts blind as : "" You can communicate a nausea and a plate , eight pasture you ca n't spend"	0	True	2907	5	37	"Because of the tank that his secondary pewter with NYC Abby had checked him , he testified hosts blind as : "" You can communicate a nausea and a plate , eight pasture you ca n't spend enjoys why you 're certain exceptionally "" and saved missions to the "" Sam DS "" misfortune circling that "" slowly he slept Nepalese nails to define shortly vain as a dryer "" . <eos>"	-16.4141	-12.9311	-17.854	-15.1409	-16.0718	-15.7022	-14.6431	-16.2014	-13.6583	-14.3993	-15.2246	-11.4816	-16.5185	-16.1937	-14.6129	-15.7022	-14.5688	-14.7706	-14.8751	-13.172	-14.6832	-14.4466	-9.25242	-13.706
L__NOUN_VERB_VERB	13	7	sing	exist	wrong	generated	"Because of the tank that his secondary pewter with NYC Abby had checked him , he testified hosts blind as : "" You can communicate a nausea and a plate , eight pasture you ca n't spend"	0	True	5079	5	37	"Because of the tank that his secondary pewter with NYC Abby had checked him , he testified hosts blind as : "" You can communicate a nausea and a plate , eight pasture you ca n't spend enjoys why you 're certain exceptionally "" and saved missions to the "" Sam DS "" misfortune circling that "" slowly he slept Nepalese nails to define shortly vain as a dryer "" . <eos>"	-14.8091	-11.53	-16.368	-14.3477	-12.8487	-15.2693	-13.1133	-15.4536	-12.8906	-13.8557	-14.5841	-10.2183	-15.4875	-17.5505	-12.7406	-15.7896	-16.1073	-15.1641	-15.3278	-13.0519	-15.0193	-14.6593	-9.69085	-12.8645
L__NOUN_VERB_VERB	2	5	plur	receive	correct	generated	<unk> I do n't marry to the golf that the crews we refer or deny to	1	False	5196	6	16	Whie I do n't marry to the golf that the crews we refer or deny to remain no artwork on our volume ( which I come is virtually severe ) , it does pick me whenever transfers seem out a memorable tool of birds to retaliate the clay on . <eos>	-9.68177	-5.71726	-11.0655	-10.4797	-6.87795	-8.5322	-7.34866	-8.56774	-6.98654	-7.41966	-8.68687	-6.93083	-8.56718	-11.3078	-9.35196	-7.03322	-10.1366	-9.19902	-8.27647	-6.10916	-9.04331	-9.29026	-7.56211	-6.98642
L__NOUN_VERB_VERB	2	5	plur	receives	wrong	generated	<unk> I do n't marry to the golf that the crews we refer or deny to	1	False	1707	6	16	Whie I do n't marry to the golf that the crews we refer or deny to remain no artwork on our volume ( which I come is virtually severe ) , it does pick me whenever transfers seem out a memorable tool of birds to retaliate the clay on . <eos>	-15.801	-13.5296	-15.7038	-16.9647	-13.1261	-14.375	-14.9184	-15.1215	-14.3652	-13.6446	-15.6352	-14.3189	-14.6459	-15.7365	-16.2797	-15.068	-16.3598	-15.6987	-15.2214	-15.1016	-16.2915	-14.8434	-10.7544	-15.092
L__NOUN_VERB_VERB	0	5	sing	includes	correct	generated	The coup to destroy in habitation	0	False	10564	5	6	The coup to destroy in habitation includes that Dwarf Important provinces and Republicans and rude Hard people are tired to come badly virtually ready to the Ayatollah in Art than al - Cass organisations , and it would be courteous to reduce one 's introductions off the delighted longevity . <eos>	-6.68997	-8.22797	-7.03766	-8.97138	-9.22558	-8.11984	-7.78654	-7.91329	-8.54304	-7.44458	-9.03951	-11.8426	-6.83861	-8.69201	-9.86038	-8.13994	-9.16167	-7.97304	-7.92247	-10.1086	-7.37246	-7.94475	-6.56259	-10.1287
L__NOUN_VERB_VERB	0	5	sing	include	wrong	generated	The coup to destroy in habitation	0	False	24625	5	6	The coup to destroy in habitation includes that Dwarf Important provinces and Republicans and rude Hard people are tired to come badly virtually ready to the Ayatollah in Art than al - Cass organisations , and it would be courteous to reduce one 's introductions off the delighted longevity . <eos>	-8.35878	-6.02965	-8.1208	-8.33141	-9.87338	-8.69569	-9.87044	-8.19292	-6.17275	-6.87619	-8.10539	-7.87211	-8.46432	-8.17327	-10.3242	-9.40648	-7.91853	-7.75531	-7.19054	-6.18049	-8.45137	-6.13381	-6.31427	-7.1545
R__VERB_NOUN_CCONJ_VERB	12	2	sing	begins	correct	generated	Come for a team of women in their guerilla that generates from the cabinet and	0	False	4461	5	15	Come for a team of women in their guerilla that generates from the cabinet and blames mostly to the cave fo the propane . <eos>	-9.52952	-11.1772	-9.58656	-9.50209	-10.8667	-9.116	-9.92894	-9.77184	-9.53949	-8.67621	-10.3898	-10.495	-7.58825	-9.54572	-8.34908	-8.7288	-9.38125	-7.27265	-9.71268	-10.1783	-8.34369	-8.72034	-9.24844	-9.19711
